Year,region,state,group,method,deaths,group_percent
2012,West,California,General Adult Population Method,Firearms,"1,530",40.1
2012,West,California,General Adult Population Method,Other suicide,452,11.8
2012,West,Colorado,General Adult Population Method,Suffocation,226,22.2
2012,West,Colorado,General Adult Population Method,Poisoning,190,18.6
2012,West,Colorado,General Adult Population Method,Firearms,525,51.5
2012,West,Colorado,General Adult Population Method,Other suicide,79,7.7
2012,West,Hawaii,General Adult Population Method,Suffocation,89,48.1
2012,West,Hawaii,General Adult Population Method,Poisoning,30,16.2
2012,West,Hawaii,General Adult Population Method,Firearms,41,22.2
2012,West,Hawaii,General Adult Population Method,Other suicide,25,13.5
2012,West,Idaho,General Adult Population Method,Suffocation,60,21.6
2012,West,Idaho,General Adult Population Method,Poisoning,42,15.1
2012,West,Idaho,General Adult Population Method,Firearms,165,59.4
2012,West,Idaho,General Adult Population Method,Other suicide,11,4
2012,West,Montana,General Adult Population Method,Suffocation,42,18.4
2012,West,Montana,General Adult Population Method,Firearms,149,65.4
2012,West,Montana,General Adult Population Method,Other and low-count methods,37,16.2
2012,West,Nevada,General Adult Population Method,Suffocation,89,17.1
2012,West,Nevada,General Adult Population Method,Poisoning,128,24.7
2012,West,Nevada,General Adult Population Method,Firearms,272,52.4
2012,West,Nevada,General Adult Population Method,Other suicide,30,5.8
2012,West,New Mexico,General Adult Population Method,Suffocation,106,24.9
2012,West,New Mexico,General Adult Population Method,Poisoning,74,17.4
2012,West,New Mexico,General Adult Population Method,Firearms,225,52.9
2012,West,New Mexico,General Adult Population Method,Other suicide,20,4.7
2012,West,Oregon,General Adult Population Method,Suffocation,147,20.9
2012,West,Oregon,General Adult Population Method,Poisoning,131,18.7
2012,West,Oregon,General Adult Population Method,Firearms,359,51.1
2012,West,Oregon,General Adult Population Method,Other suicide,65,9.3
2012,West,Utah,General Adult Population Method,Suffocation,110,20.8
2012,West,Utah,General Adult Population Method,Poisoning,127,24.1
2012,West,Utah,General Adult Population Method,Firearms,271,51.3
2012,West,Utah,General Adult Population Method,Other suicide,20,3.8
2012,West,Washington,General Adult Population Method,Suffocation,205,20.5
2012,West,Washington,General Adult Population Method,Poisoning,196,19.6
2012,West,Washington,General Adult Population Method,Firearms,516,51.5
2012,West,Washington,General Adult Population Method,Other suicide,84,8.4
2012,West,Wyoming,General Adult Population Method,Poisoning,30,18
2012,West,Wyoming,General Adult Population Method,Firearms,100,59.9
2012,West,Wyoming,General Adult Population Method,Other and low-count methods,37,22.2
2013, ,Total U.S.,Veteran Method,Suffocation,993,15.4
2013, ,Total U.S.,Veteran Method,Poisoning,717,11.1
2013, ,Total U.S.,Veteran Method,Firearms,"4,375",67.9
2013, ,Total U.S.,Veteran Method,Other suicide,358,5.6
2013,Northeast,All,Veteran Method,Suffocation,187,24.3
2013,Northeast,All,Veteran Method,Poisoning,113,14.7
2013,Northeast,All,Veteran Method,Firearms,408,53
2013,Northeast,All,Veteran Method,Other suicide,62,8.1
2013,Northeast,Connecticut,Veteran Method,Firearms,13,39.4
2013,Northeast,Connecticut,Veteran Method,Other and low-count methods,20,60.6
2013,Northeast,Maine,Veteran Method,Firearms,31,66
2013,Northeast,Maine,Veteran Method,Other and low-count methods,16,34
2013,Northeast,Massachusetts,Veteran Method,Suffocation,22,38.6
2013,Northeast,Massachusetts,Veteran Method,Firearms,17,29.8
2013,Northeast,Massachusetts,Veteran Method,Other and low-count methods,18,31.6
2013,Northeast,New Hampshire,Veteran Method,Firearms,16,61.5
2013,Northeast,New Hampshire,Veteran Method,Other and low-count methods,10,38.5
2013,Northeast,New Jersey,Veteran Method,Suffocation,33,33.3
2013,Northeast,New Jersey,Veteran Method,Poisoning,10,10.1
2013,Northeast,New Jersey,Veteran Method,Firearms,44,44.4
2013,Northeast,New Jersey,Veteran Method,Other suicide,12,12.1
2013,Northeast,New York,Veteran Method,Suffocation,45,23.3
2013,Northeast,New York,Veteran Method,Poisoning,31,16.1
2013,Northeast,New York,Veteran Method,Firearms,93,48.2
2013,Northeast,New York,Veteran Method,Other suicide,24,12.4
2013,Northeast,Pennsylvania,Veteran Method,Suffocation,54,18.9
2013,Northeast,Pennsylvania,Veteran Method,Poisoning,36,12.6
2013,Northeast,Pennsylvania,Veteran Method,Firearms,179,62.8
2013,Northeast,Pennsylvania,Veteran Method,Other suicide,16,5.6
2013,Northeast,Rhode Island,Veteran Method,Other and low-count methods,18,100
2013,Northeast,Vermont,Veteran Method,Other and low-count methods,12,100
2013,Midwest,All,Veteran Method,Suffocation,204,15
2013,Midwest,All,Veteran Method,Poisoning,147,10.8
2013,Midwest,All,Veteran Method,Firearms,941,69.1
2013,Midwest,All,Veteran Method,Other suicide,69,5.1
2013,Midwest,Illinois,Veteran Method,Suffocation,39,22.8
2013,Midwest,Illinois,Veteran Method,Poisoning,18,10.5
2013,Midwest,Illinois,Veteran Method,Firearms,96,56.1
2013,Midwest,Illinois,Veteran Method,Other suicide,18,10.5
2013,Midwest,Indiana,Veteran Method,Suffocation,21,13.9
2013,Midwest,Indiana,Veteran Method,Firearms,108,71.5
2013,Midwest,Indiana,Veteran Method,Other and low-count methods,22,14.6
2013,Midwest,Iowa,Veteran Method,Suffocation,10,15.4
2013,Midwest,Iowa,Veteran Method,Firearms,45,69.2
2013,Midwest,Iowa,Veteran Method,Other and low-count methods,10,15.4
2013,Midwest,Kansas,Veteran Method,Firearms,53,74.6
2013,Midwest,Kansas,Veteran Method,Other and low-count methods,18,25.4
2013,Midwest,Michigan,Veteran Method,Suffocation,30,16.5
2013,Midwest,Michigan,Veteran Method,Firearms,131,72
2013,Midwest,Michigan,Veteran Method,Other and low-count methods,21,11.5
2013,Midwest,Minnesota,Veteran Method,Suffocation,11,11.6
2013,Midwest,Minnesota,Veteran Method,Poisoning,17,17.9
2013,Midwest,Minnesota,Veteran Method,Firearms,57,60
2013,Midwest,Minnesota,Veteran Method,Other suicide,10,10.5
2013,Midwest,Missouri,Veteran Method,Suffocation,27,13.6
2013,Midwest,Missouri,Veteran Method,Firearms,142,71.7
2013,Midwest,Missouri,Veteran Method,Other and low-count methods,29,14.6
2013,Midwest,Nebraska,Veteran Method,Firearms,25,69.4
2013,Midwest,Nebraska,Veteran Method,Other and low-count methods,11,30.6
2013,Midwest,North Dakota,Veteran Method,Other and low-count methods,16,100
2013,Midwest,Ohio,Veteran Method,Suffocation,29,12.6
2013,Midwest,Ohio,Veteran Method,Poisoning,22,9.6
2013,Midwest,Ohio,Veteran Method,Firearms,167,72.6
2013,Midwest,Ohio,Veteran Method,Other suicide,12,5.2
2013,Midwest,South Dakota,Veteran Method,Other and low-count methods,19,100
2013,Midwest,Wisconsin,Veteran Method,Poisoning,19,15
2013,Midwest,Wisconsin,Veteran Method,Firearms,92,72.4
2013,Midwest,Wisconsin,Veteran Method,Other and low-count methods,16,12.6
2013,South,All,Veteran Method,Suffocation,358,13.4
2013,South,All,Veteran Method,Poisoning,222,8.3
2013,South,All,Veteran Method,Firearms,"1,966",73.4
2013,South,All,Veteran Method,Other suicide,134,5
2013,South,Alabama,Veteran Method,Suffocation,15,11.5
2013,South,Alabama,Veteran Method,Firearms,105,80.2
2013,South,Alabama,Veteran Method,Other and low-count methods,11,8.4
2013,South,Arkansas,Veteran Method,Suffocation,15,15.3
2013,South,Arkansas,Veteran Method,Firearms,69,70.4
2013,South,Arkansas,Veteran Method,Other and low-count methods,14,14.3
2013,South,Delaware,Veteran Method,Other and low-count methods,18,100
2013,South,District of Columbia,Veteran Method,Other and low-count methods,<10, 
2013,South,Florida,Veteran Method,Suffocation,66,12.1
2013,South,Florida,Veteran Method,Poisoning,50,9.2
2013,South,Florida,Veteran Method,Firearms,397,72.8
2013,South,Florida,Veteran Method,Other suicide,32,5.9
2013,South,Georgia,Veteran Method,Suffocation,28,15.8
2013,South,Georgia,Veteran Method,Firearms,121,68.4
2013,South,Georgia,Veteran Method,Other and low-count methods,28,15.8
2013,South,Kentucky,Veteran Method,Suffocation,16,13.7
2013,South,Kentucky,Veteran Method,Firearms,86,73.5
2013,South,Kentucky,Veteran Method,Other and low-count methods,15,12.8
2013,South,Louisiana,Veteran Method,Firearms,66,76.7
2013,South,Louisiana,Veteran Method,Other and low-count methods,20,23.3
2013,South,Maryland,Veteran Method,Suffocation,18,22
2013,South,Maryland,Veteran Method,Firearms,50,61
2013,South,Maryland,Veteran Method,Other and low-count methods,14,17.1
2013,South,Mississippi,Veteran Method,Other and low-count methods,49,100
2013,South,North Carolina,Veteran Method,Suffocation,24,11.5
2013,South,North Carolina,Veteran Method,Poisoning,23,11
2013,South,North Carolina,Veteran Method,Firearms,150,71.8
2013,South,North Carolina,Veteran Method,Other suicide,12,5.7
2013,South,Oklahoma,Veteran Method,Suffocation,16,14.2
2013,South,Oklahoma,Veteran Method,Firearms,86,76.1
2013,South,Oklahoma,Veteran Method,Other and low-count methods,11,9.7
2013,South,South Carolina,Veteran Method,Suffocation,15,11.9
2013,South,South Carolina,Veteran Method,Firearms,101,80.2
2013,South,South Carolina,Veteran Method,Other and low-count methods,10,7.9
2013,South,Tennessee,Veteran Method,Suffocation,19,11
2013,South,Tennessee,Veteran Method,Firearms,132,76.7
2013,South,Tennessee,Veteran Method,Other and low-count methods,21,12.2
2013,South,Texas,Veteran Method,Suffocation,74,15.1
2013,South,Texas,Veteran Method,Poisoning,30,6.1
2013,South,Texas,Veteran Method,Firearms,363,74.1
2013,South,Texas,Veteran Method,Other suicide,23,4.7
2013,South,Virginia,Veteran Method,Suffocation,26,13.8
2013,South,Virginia,Veteran Method,Poisoning,18,9.6
2013,South,Virginia,Veteran Method,Firearms,126,67
2013,South,Virginia,Veteran Method,Other suicide,18,9.6
2013,South,West Virginia,Veteran Method,Firearms,59,84.3
2013,South,West Virginia,Veteran Method,Other and low-count methods,11,15.7
2013,West,All,Veteran Method,Suffocation,244,15
2013,West,All,Veteran Method,Poisoning,235,14.4
2013,West,All,Veteran Method,Firearms,"1,060",65
2013,West,All,Veteran Method,Other suicide,93,5.7
2013,West,Alaska,Veteran Method,Other and low-count methods,20,100
2013,West,Arizona,Veteran Method,Poisoning,36,15.4
2013,West,Arizona,Veteran Method,Firearms,158,67.5
2013,West,Arizona,Veteran Method,Other and low-count methods,40,17.1
2013,West,California,Veteran Method,Suffocation,87,16.5
2013,West,California,Veteran Method,Poisoning,74,14.1
2013,West,California,Veteran Method,Firearms,322,61.2
2013,West,California,Veteran Method,Other suicide,43,8.2
2013,West,Colorado,Veteran Method,Poisoning,33,21.4
2013,West,Colorado,Veteran Method,Firearms,91,59.1
2013,West,Colorado,Veteran Method,Other and low-count methods,30,19.5
2013,West,Hawaii,Veteran Method,Suffocation,10,34.5
2013,West,Hawaii,Veteran Method,Other and low-count methods,19,65.5
2013,West,Idaho,Veteran Method,Firearms,45,80.4
2013,West,Idaho,Veteran Method,Other and low-count methods,11,19.6
2013,West,Montana,Veteran Method,Other and low-count methods,29,100
2013,West,Nevada,Veteran Method,Suffocation,18,16.2
2013,West,Nevada,Veteran Method,Poisoning,17,15.3
2013,West,Nevada,Veteran Method,Firearms,66,59.5
2013,West,Nevada,Veteran Method,Other suicide,10,9
2013,West,New Mexico,Veteran Method,Suffocation,12,18.8
2013,West,New Mexico,Veteran Method,Firearms,39,60.9
2013,West,New Mexico,Veteran Method,Other and low-count methods,13,20.3
2013,West,Oregon,Veteran Method,Poisoning,19,13.8
2013,West,Oregon,Veteran Method,Firearms,101,73.2
2013,West,Oregon,Veteran Method,Other and low-count methods,18,13
2013,West,Utah,Veteran Method,Firearms,47,71.2
2013,West,Utah,Veteran Method,Other and low-count methods,19,28.8
2013,West,Washington,Veteran Method,Suffocation,27,15.5
2013,West,Washington,Veteran Method,Firearms,119,68.4
2013,West,Washington,Veteran Method,Other and low-count methods,28,16.1
2013,West,Wyoming,Veteran Method,Other and low-count methods,31,100
2013,Northeast,All,General Adult Population Method,Suffocation,"1,789",31.7
2013,Northeast,All,General Adult Population Method,Poisoning,"1,108",19.6
2013,Northeast,All,General Adult Population Method,Firearms,"2,050",36.3
2013,Northeast,All,General Adult Population Method,Other suicide,704,12.5
2013,Northeast,Connecticut,General Adult Population Method,Suffocation,122,38.2
2013,Northeast,Connecticut,General Adult Population Method,Poisoning,78,24.5
2013,Northeast,Connecticut,General Adult Population Method,Firearms,91,28.5
2013,Northeast,Connecticut,General Adult Population Method,Other suicide,28,8.8
2013,Northeast,Maine,General Adult Population Method,Suffocation,48,20.2
2013,Northeast,Maine,General Adult Population Method,Poisoning,41,17.2
2013,Northeast,Maine,General Adult Population Method,Firearms,134,56.3
2013,Northeast,Maine,General Adult Population Method,Other suicide,15,6.3
2013,Northeast,Massachusetts,General Adult Population Method,Suffocation,244,44.2
2013,Northeast,Massachusetts,General Adult Population Method,Poisoning,125,22.6
2013,Northeast,Massachusetts,General Adult Population Method,Firearms,111,20.1
2013,Northeast,Massachusetts,General Adult Population Method,Other suicide,72,13
2013,Northeast,New Hampshire,General Adult Population Method,Suffocation,49,27.4
2013,Northeast,New Hampshire,General Adult Population Method,Poisoning,41,22.9
2013,Northeast,New Hampshire,General Adult Population Method,Firearms,78,43.6
2013,Northeast,New Hampshire,General Adult Population Method,Other suicide,11,6.1
2013,Northeast,New Jersey,General Adult Population Method,Suffocation,286,38.5
2013,Northeast,New Jersey,General Adult Population Method,Poisoning,136,18.3
2013,Northeast,New Jersey,General Adult Population Method,Firearms,193,26
2013,Northeast,New Jersey,General Adult Population Method,Other suicide,127,17.1
2013,Northeast,New York,General Adult Population Method,Suffocation,558,33.8
2013,Northeast,New York,General Adult Population Method,Poisoning,348,21.1
2013,Northeast,New York,General Adult Population Method,Firearms,457,27.7
2013,Northeast,New York,General Adult Population Method,Other suicide,289,17.5
